V1,V2,V3,V4,V5,V6
5332.25048828125,5521.1953,5655.0596,5992.082,6250.8315,6088.6753
9612.5048828125,9540.582,9555.195,9659.783,9540.239,9543.069
10371.896484375,10610.109,10839.822,11116.231,11225.121,11311.131
7393.59326171875,7727.0503,8079.212,8515.916,8660.856,8695.714
3172.294921875,3271.8284,3348.5803,3455.2253,3500.3215,3535.3733
6259.81884765625,6329.854,6481.2773,6609.2515,6542.6533,6431.532
8032.50244140625,8141.2837,8260.111,8424.475,8569.183,8628.625
7790.53857421875,7785.1797,7651.9663,8137.9673,7848.2407,7709.0034
8222.0009765625,8259.635,8352.557,8385.896,8428.952,8569.664
10453.2939453125,10713.545,10591.492,10649.456,10482.3545,10609.138
14619.22265625,15847.09,17038.033,18236.092,19366.348,19964.633
4536.814453125,4799.338,5038.3184,5260.4126,5507.7197,5750.375
4193.2041015625,4432.414,4667.9116,4932.9297,5256.33,5403.1377
7383.9716796875,7383.8354,7432.978,7405.786,7434.3564,7426.091
9476.3232421875,9590.705,9730.496,9846.501,10040.568,10126.322
1334.2822265625,1296.0068,1301.3745,1329.5154,1286.7827,1294.0432
9734.986328125,10208.191,10769.1875,11398.952,11960.82,12325.9795
7996.751953125,8161.1113,8345.567,8525.298,8647.498,8773.271
1083.8251953125,1090.2076,1102.0544,1102.7793,1107.017,1104.5011
2526.478271484375,2614.3904,2809.0842,3091.788,3035.5679,3097.2556
1474.919921875,1624.9658,1860.1365,1935.5664,2067.9207,2374.215
4909.77197265625,5220.6055,5759.5825,5845.5635,6125.114,6388.2344
1709.404052734375,1727.6555,1854.9556,1828.6506,1822.6772,1876.8828
5942.2685546875,6340.257,6767.284,7136.711,7614.714,8046.8936
3868.28076171875,4000.5566,4153.478,4281.0957,4430.9805,4471.717
1914.4371337890625,2005.9749,2098.336,2221.3064,2378.204,2426.627
3667.8232421875,3816.2344,3920.808,4111.0845,4312.799,4259.8564
12763.875,13556.33,14295.0,14949.826,15547.027,16339.91
9754.52734375,9690.24,10794.365,11076.849,11026.57,10553.2295
3529.29296875,3801.873,4050.2095,4308.521,4548.791,4740.376
21610.26953125,23288.432,25081.576,26824.895,28874.688,30520.73
13743.4150390625,14186.205,14584.025,15084.169,15532.597,15705.041
3082.203125,3104.1821,3111.639,3158.8843,3206.7534,3228.2244
2259.37109375,2379.7988,2490.745,2601.0764,2710.8037,2837.4727
3235.299560546875,3444.037,3638.4766,3826.1113,3993.3457,4026.6245
3216.0537109375,3444.55,3711.817,3963.5127,4247.6113,4495.9956
5970.45556640625,6474.36,6975.7974,7524.045,8029.8516,8309.521
798.9307250976562,787.9635,796.9303,797.27625,777.5429,748.5244
8406.9501953125,8347.981,8356.406,8401.615,8365.496,8349.191
5598.97509765625,5797.4062,5980.6636,6225.6816,6460.421,6530.4375
16545.75390625,17431.604,18293.635,19193.93,20148.016,20783.305
2708.49365234375,2896.1282,3100.631,3310.5781,3540.8682,3732.811
13521.73046875,14194.924,14788.811,15555.929,16192.173,16727.395
2346.22802734375,2524.8145,2714.3782,2913.79,3109.8882,3241.3354
2538.911376953125,2729.0522,2904.6172,3085.04,3258.8071,3346.8555
4411.95703125,4658.451,4875.4927,5129.0986,5340.291,5432.976
10531.419921875,10438.585,10375.714,11048.123,11980.721,11291.904
4271.04052734375,4366.267,4383.962,4412.1567,4569.5566,4529.372
9052.994140625,9179.098,9363.873,9756.805,9917.185,10018.056
8901.29296875,8976.651,8924.286,8932.615,8925.469,9028.5205
6368.52783203125,6638.767,6959.691,7329.783,7609.121,7796.245
8712.6845703125,8919.808,8695.087,8742.223,9027.669,9272.797
2804.018310546875,2987.247,3152.7053,3324.1736,3492.1572,3612.2083
8489.76953125,8515.526,8364.558,8410.999,8456.542,8636.656
9088.87890625,9269.641,9427.939,9576.237,9753.632,9937.2
6059.7763671875,6079.0317,6142.4473,6425.3535,6636.3555,6574.3745
11504.2587890625,12224.66,12967.734,13749.512,14613.531,15308.23
5341.88525390625,5653.743,5945.1167,6240.363,6555.663,6862.703
4246.27783203125,4558.934,4886.2114,5208.286,5480.749,5738.6055
1306.57861328125,1318.643,1330.2048,1340.4097,1348.423,1357.9286
14591.4248046875,14925.068,15248.4795,15529.096,15866.891,16250.09
1932.1524658203125,1942.4623,1918.7457,1926.724,1933.0311,1937.7009
1812.635009765625,1830.3237,1848.8136,1861.202,1871.2997,1887.5247
3253.107177734375,3289.286,3314.6658,3343.8677,3335.9868,3337.3813
8157.048828125,8175.082,8207.556,8245.955,8272.813,8265.684
2023.6126708984375,2046.5632,2089.9436,2142.4614,2157.7612,2140.9812
5690.23779296875,5921.73,6132.759,6318.332,6564.1123,6858.9746
3692.358154296875,3954.109,3922.7773,4426.1357,4714.7676,4600.9805
3959.295654296875,4114.757,4262.991,4406.08,4459.3364,4518.551
21399.11328125,22518.557,23606.11,24692.615,25864.602,26991.797
3342.8203125,3526.507,3706.0247,3901.7163,4117.4844,4280.458
14977.919921875,15527.516,16041.011,16533.182,16943.498,17401.652
18744.005859375,19623.598,20561.328,21409.521,22376.996,23355.074
10159.8095703125,10310.793,10451.495,10581.83,10609.854,10649.698
998.9276733398438,995.69653,994.41284,991.54065,993.0442,991.3977
10285.630859375,10621.838,10973.473,11318.518,11701.092,12050.762
10287.76171875,10595.799,10902.93,11236.878,11503.964,11633.011
10265.5849609375,10573.451,10885.292,11184.971,11524.312,11857.402
8012.1708984375,8260.1875,8504.709,8719.093,8915.895,9122.621
2329.7255859375,2358.126,2376.3909,2422.1182,2384.6377,2367.0942
7592.60693359375,7635.6455,7631.748,7701.923,7764.449,7749.6265
3610.823486328125,3645.0137,3622.4822,3708.9775,3710.4556,3630.6602
3690.3251953125,3855.4404,3989.0981,4352.464,4267.349,4902.008
12763.0400390625,13353.626,13975.334,14564.9375,15170.758,15841.676
12089.9775390625,12052.385,12012.133,12163.176,12158.625,12212.894
11589.767578125,11955.867,12216.598,12650.189,13156.745,13233.43
10828.208984375,11313.285,11775.131,12266.947,12732.277,13044.793
10197.9208984375,10426.897,10653.862,10856.016,11004.099,11237.399
10250.2197265625,10489.277,10740.404,11028.133,11303.232,11451.941
10202.1044921875,10445.554,10644.513,10863.205,10923.597,10934.144
9978.1162109375,9981.794,10053.389,10191.372,10227.385,10252.743
10274.1767578125,10603.406,10930.777,11255.059,11608.935,11959.07
3401.9423828125,3588.0317,3765.2876,3934.2014,4122.8125,4301.477
10322.18359375,10704.557,11104.098,11478.31,11940.891,12357.24
10309.7041015625,10661.84,11026.241,11359.881,11725.955,12126.377
10210.5556640625,10457.074,10759.001,11049.941,11523.773,11797.838
10271.552734375,10572.382,10895.251,11186.715,11504.18,11852.058
10617.9970703125,10966.328,11315.595,11661.923,12003.69,12353.107
10511.19140625,10836.55,11156.254,11460.262,11808.382,12152.148
10454.51953125,10702.21,10942.371,11181.304,11442.701,11658.38
10407.14453125,10598.737,10784.138,10967.922,11198.11,11353.957
1987.49609375,1956.7412,1948.8689,2003.0046,2006.1492,2044.7034
4079.56982421875,4214.295,4340.413,4460.5566,4612.5044,4719.3247
5423.99560546875,5527.2476,5630.8374,5796.626,5988.0215,6076.146
11480.55078125,12139.988,12831.904,13455.236,14329.553,14666.724
2195.072265625,2116.654,2187.6836,2137.1426,2138.348,2131.849
7910.4912109375,8213.174,8504.308,8769.564,9101.828,9262.988
7323.03955078125,7337.2446,7352.366,7377.516,7321.878,7322.2583
8391.6865234375,8416.113,8475.74,8479.42,8440.069,8467.051
1789.636474609375,1898.1594,2005.0094,2117.9722,2205.5303,2238.7476
5699.73046875,5858.5376,5986.664,6113.8613,6209.481,6235.302
2536.359375,2640.1216,2751.7295,2859.041,2984.4077,3080.9834
4234.5634765625,4428.869,4601.488,4786.161,4939.8125,5001.9736
2014.96728515625,2176.0146,2351.2107,2507.1196,2715.075,2879.9229
4337.95263671875,4482.297,4645.0356,4801.974,4989.917,5109.501
3348.387451171875,3466.3477,3581.841,3708.9448,3805.5547,3846.2922
2692.607177734375,2696.879,2760.8457,2780.7144,2799.0032,2790.394
3430.062255859375,3451.823,3482.728,3474.0857,3475.6685,3477.4153
2830.758544921875,2846.835,2861.5112,2875.5244,2883.96,2898.417
1938.320556640625,1961.2728,1982.0449,1999.7351,2010.8087,2026.9128
8490.18359375,8501.021,8553.281,8591.478,8756.864,8708.844
5680.4375,5869.0713,6079.599,6316.5625,6580.445,6718.1445
4139.73828125,4346.4253,4532.7695,4681.3486,4782.935,4980.004
7653.45849609375,7665.563,7668.698,7629.644,7649.652,7656.918
10769.564453125,11124.262,11514.152,11942.088,12213.67,12614.615
2298.806884765625,2378.782,2524.6235,2689.2856,2828.4385,2905.1182
2697.782470703125,2699.791,2698.4377,2684.9082,2690.1323,2687.81
1701.1802978515625,1699.0847,1697.1759,1702.7015,1692.4011,1696.7896
2211.92138671875,2304.099,2414.3345,2522.717,2638.2004,2704.9966
1087.0364990234375,1094.2908,1086.828,1059.6045,1082.9481,1086.2303
1416.8140869140625,1421.8167,1418.1768,1412.0859,1417.9298,1419.6992
1523.8304443359375,1521.6577,1532.0642,1520.1427,1523.7115,1523.3231
1615.630615234375,1657.9209,1695.0369,1732.9957,1767.4331,1810.6503
3471.587646484375,3577.7947,3685.529,3786.338,3899.338,3974.3806
3466.395263671875,3536.364,3608.006,3677.076,3747.0017,3825.2373
1090.8333740234375,1082.2825,1079.7504,1070.1112,1071.3442,1070.1355
4153.22021484375,4245.7886,4306.567,4342.416,4335.0444,4295.9946
11640.0625,12338.738,13118.155,14044.85,14943.506,15491.244
6224.736328125,6472.601,6726.6357,7026.749,7214.6694,7435.4077
1627.6064453125,1633.4441,1632.0342,1636.9672,1643.1797,1639.8079
12323.4951171875,13215.695,14146.477,15104.402,15757.939,15932.969
6898.0673828125,6889.927,6938.2866,6892.0967,6900.504,6880.469
2695.2392578125,2688.5554,2690.4421,2697.1948,2705.271,2703.8003
4269.2373046875,4277.632,4280.031,4198.0337,4248.335,4294.741
2461.826171875,2471.174,2466.0688,2465.918,2469.3545,2499.9653
1089.408447265625,1099.0664,1095.2534,1099.0884,1103.0194,1105.0176
1038.433837890625,1038.7516,1038.0571,1039.1902,1036.7285,1039.4832
6341.9873046875,6359.8394,6475.805,6493.811,6628.9805,6746.483
3501.31787109375,3615.0977,3738.1636,3862.1387,4020.8042,4137.969
2735.296630859375,2700.0996,2705.0605,2755.0625,2690.786,2806.789
1882.502197265625,1869.4341,1863.8829,1856.0073,1856.6003,1858.9502
5558.4892578125,5661.211,5772.895,5883.0312,5926.2207,6031.3125
3556.84375,3555.6147,3563.666,3552.4207,3560.201,3552.5645
10626.6083984375,10706.207,10820.181,10865.125,10878.312,10939.983
2374.494873046875,2410.982,2440.292,2467.5342,2494.8274,2519.105
1949.876708984375,1926.2158,1918.767,1909.8242,1910.144,1895.2589
5091.15234375,5246.812,5408.9805,5554.9287,5783.1904,5918.5776
1706.0743408203125,1738.5298,1764.7017,1791.0537,1835.539,1865.563
11444.9384765625,11586.061,11325.224,11207.899,11267.18,11727.978
4850.93212890625,5068.3145,5047.0723,5315.001,5405.652,5120.5566
3148.973388671875,3175.7197,3298.7295,2985.1147,3175.0366,3348.2275
1942.90966796875,1977.7708,2011.1572,2043.6411,2057.2998,2072.7822
1455.8338623046875,1456.4066,1449.0648,1459.3561,1449.319,1472.5809
7629.349609375,7586.229,7739.8447,7387.6387,7643.508,7904.0654
1651.9549560546875,1650.5284,1660.0475,1651.2513,1663.1072,1727.5394
1777.29736328125,1807.1848,1828.553,1825.6749,1841.2389,1819.6816
7871.39892578125,7857.0444,7871.0796,7896.3306,7851.3965,7828.5547
8212.1044921875,8307.107,8400.721,8444.249,8361.546,8377.878
3117.791259765625,3115.5408,3130.9888,3130.081,3138.6672,3146.7593
5666.6630859375,6023.1084,6361.3516,6683.2754,7234.0127,7571.876
2481.74169921875,2519.2668,2553.834,2456.245,2505.5356,2397.6113
541.51904296875,523.74817,523.4288,513.4314,502.50952,507.7937
2743.02001953125,2759.325,2760.7124,2795.443,2783.2766,2764.632
3801.324951171875,3844.8157,3852.7292,3889.4397,3864.019,3864.776
1538.1396484375,1526.6208,1514.6641,1515.9563,1512.9333,1503.6058
1683.3582763671875,1670.7002,1651.223,1648.4758,1639.6027,1644.8146
4461.4814453125,4483.3325,4401.6714,4418.873,4410.1836,4487.368
6518.54443359375,6461.1895,6711.9907,6711.1714,6649.2515,6683.8525
2954.956787109375,2969.9563,2969.8384,2950.966,2962.1104,2973.602
19523.56640625,20755.627,22051.332,23308.475,24678.557,25667.402
1684.875244140625,1658.0372,1644.3704,1634.8461,1636.5553,1635.8035
2012.718994140625,2011.161,2002.1866,2001.516,1992.635,1986.2511
3917.372314453125,3968.7393,3986.3538,4023.4885,4055.2708,4042.832
2362.620849609375,2378.154,2390.874,2401.2595,2400.6343,2404.7712
5624.97021484375,5690.4595,5640.299,5677.178,5665.523,5664.4414
4374.3623046875,4498.3096,4592.6143,4724.1045,4705.496,4741.7217
1249.607177734375,1245.3282,1240.4624,1233.789,1255.306,1238.3989
1750.4942626953125,1714.8865,1689.5798,1678.4214,1649.9661,1649.2327
7144.4345703125,7259.1074,7446.243,7619.8696,7718.9565,7838.152
2812.606689453125,2783.3884,2734.231,2684.2354,2737.7476,2831.3242
2403.577392578125,2661.0586,2910.8577,3212.684,3281.7856,3309.562
3320.7255859375,3308.7595,3325.5857,3321.4065,3328.2986,3289.9595
1673.2677001953125,1680.7458,1686.3629,1677.9908,1684.3789,1682.6644
6833.60546875,7158.841,7447.3594,7796.9595,7950.834,7973.572
2034.039306640625,2017.8837,2002.7002,2009.7739,2015.0602,1995.1677
893.1878662109375,885.19464,883.0601,878.3327,879.218,876.07996
2614.935791015625,2646.8384,2603.0579,2718.7515,2770.5288,2732.751
3092.67724609375,3034.2197,2994.7139,2971.129,2927.6519,2946.5942
4631.0859375,4591.1475,4624.5566,4665.439,4612.7954,4595.3984
2628.51904296875,2615.1013,2598.9775,2599.432,2599.704,2588.182
2747.44775390625,2752.9111,2742.0479,2729.104,2728.6206,2733.8838
1499.064697265625,1487.4636,1502.1526,1463.6417,1478.8774,1469.844
1394.3062744140625,1383.968,1379.4261,1361.7924,1365.6732,1368.5857
7550.9443359375,8028.2764,8542.652,9164.098,9724.232,10055.657
1910.656005859375,1901.6777,1909.8258,1879.2611,1900.9001,1906.1396
2861.67041015625,2849.1824,2844.3096,2813.8926,2812.8364,2804.8303
2132.080322265625,2112.392,2108.1348,2115.451,2137.1418,2080.8774
744.9647827148438,719.88904,716.7395,694.4015,692.0812,695.2246
1220.619873046875,1205.8252,1195.6951,1204.9847,1177.2336,1170.9183
4077.64013671875,4160.5796,4167.5557,4307.503,4254.449,4241.556
2470.6513671875,2498.5134,2548.9697,2623.7427,2657.3708,2593.3223
1142.34716796875,1142.0734,1139.0332,1128.109,1128.3395,1133.8658
2542.880126953125,2561.2954,2504.1152,2453.983,2435.957,2433.0962
2974.37451171875,2961.2004,2955.4678,2949.3276,2952.599,2936.584
3604.74609375,3673.094,3656.9365,3627.684,3739.566,3855.443
2551.05908203125,2576.599,2572.5642,2548.0703,2573.1777,2550.6938
10008.19140625,10206.555,10392.927,10559.318,10640.12,10764.818
11034.5,11905.6875,12757.154,13677.746,14436.654,14702.246
11886.0205078125,12413.314,12966.136,13474.141,14092.211,14575.218
1366.4798583984375,1397.277,1417.6049,1456.2942,1455.6182,1470.0575
3764.76025390625,3807.0923,4297.831,4402.7695,4706.506,3696.666
3567.20361328125,3613.0366,4095.56,4191.5127,4493.064,3470.2466
1741.01953125,1711.3721,1725.0723,1933.758,1982.2904,1885.8772
3208.01171875,3320.061,3211.991,3640.7036,3540.2925,3272.774
5100.3447265625,4992.8135,5014.023,4926.213,4892.8003,4916.0967
1360.119140625,1350.0664,1340.7815,1339.2948,1351.06,1343.4034
5265.29736328125,5214.183,5249.33,5230.376,5263.3257,5247.642
4591.958984375,4502.625,4458.6113,4450.181,4344.1733,4362.6396
2553.195068359375,2568.9656,2461.5522,2383.581,2435.6558,2611.127
2006.8692626953125,2112.5205,2222.6555,2349.7437,2443.64,2503.7214
2051.596923828125,2088.576,2123.8308,2169.8496,2198.1777,2231.476
1373.5865478515625,1380.6776,1385.0897,1392.4297,1425.6561,1414.2455
18154.947265625,18792.904,19501.367,20626.777,21471.906,21822.877
6504.3759765625,6673.7563,6857.51,6995.7505,7319.448,7537.5273
14111.0322265625,14486.5205,14836.617,15158.949,15526.374,15904.861
887.242431640625,901.09235,881.1161,877.9575,861.0902,851.2749
1893.352294921875,1873.4939,1855.0724,1839.7863,1822.0425,1834.9897
1304.302978515625,1325.5464,1338.6105,1356.069,1341.1646,1353.5424
2809.453857421875,2955.0686,3074.921,3222.75,3284.9902,3298.3394
2279.307861328125,2291.9387,2290.7585,2292.0935,2288.0383,2288.0945
5646.58251953125,5671.6797,5695.1597,5714.316,5733.417,5753.821
7983.97314453125,8036.859,8092.7573,8084.3965,8123.7446,8153.7246
881.244873046875,895.64764,937.47076,908.5674,898.7532,881.98535
786.69287109375,717.1072,705.41223,703.62823,684.5885,683.15424
5376.19580078125,5308.5713,5348.166,5346.212,5337.4966,5339.798
5902.9638671875,5763.6113,5741.894,5743.965,5636.3555,5675.2734
9139.2763671875,9674.483,10190.423,10703.159,11234.093,11827.615
6439.98046875,6480.283,6542.547,6660.304,6685.344,6659.866
2333.8125,2313.821,2340.18,2292.1504,2366.4946,2299.3345
794.4398193359375,797.7569,816.00946,810.26105,843.9137,815.92
3186.892822265625,3232.607,3284.6418,3219.258,3323.6865,3277.8704
3145.91064453125,3137.0513,3092.7979,2997.5618,3046.949,3066.0525
1546.955322265625,1518.3267,1503.5972,1497.8718,1469.7434,1483.5286
3073.8466796875,3076.307,3097.3032,3098.3003,3102.24,3098.105
2495.788818359375,2477.9507,2470.2402,2451.6914,2463.0356,2458.3547
8888.36328125,8847.112,8794.921,8788.125,8676.009,8644.223
1734.552978515625,1810.2628,1877.4192,1945.9829,1998.2487,2021.7981
3295.415283203125,3360.2603,3416.4036,3475.2407,3504.8403,3532.3533
1423.498779296875,1420.1763,1418.8241,1418.5867,1419.1398,1415.2655
2733.18896484375,2732.9639,2728.008,2724.5896,2723.4214,2728.8687
3024.761474609375,3013.086,3045.0732,2970.6912,2955.9092,2886.9316
2914.528076171875,2932.4636,2951.148,2974.0146,3001.6152,3022.3472
3225.617919921875,3210.9087,3217.6353,3271.6465,3257.3857,3250.712
3598.057373046875,3642.7817,3649.778,3676.019,3691.0664,3678.7173
1102.549560546875,1108.4272,1121.5146,1120.3573,1128.355,1123.1685
4863.8408203125,4823.5176,4934.768,4875.4956,4950.8677,4911.6763
5913.98779296875,5851.3896,5926.628,5941.4194,6008.6865,5874.0903
4082.5439453125,4093.356,4102.6045,4151.724,4157.687,4157.876
3506.577392578125,3599.6616,3772.6055,3911.727,3937.959,4045.5168
3757.63330078125,3750.3623,3807.4377,3771.0884,3791.7083,3831.346
2551.15673828125,2594.848,2587.2405,2559.0908,2622.1062,2615.2432
8952.408203125,9375.225,9699.814,10022.801,10495.964,10744.452
10446.73828125,10877.881,11293.03,11744.961,12150.983,12316.377
8456.904296875,8555.891,8647.04,8759.966,8840.173,8860.414
7558.7138671875,7731.9175,7884.5117,8045.0454,8227.392,8341.937
3528.386962890625,3812.7913,4078.0845,4377.7954,4597.2124,4657.7896
2857.26611328125,2928.1594,3012.2202,3099.8352,3107.2805,3133.974
13305.111328125,13305.143,13616.692,13434.457,14139.03,13681.347
2973.59814453125,2967.418,2989.9895,2991.8599,2997.0676,3016.2441
7023.29541015625,7371.762,7759.084,8174.3174,8568.742,8943.039
1693.799560546875,1769.3722,1840.3997,1919.06,1985.844,2018.717
1043.7762451171875,1054.6997,1078.6139,1096.6857,1116.6597,1112.5026
3559.94970703125,3735.9436,3935.3647,4151.6694,4359.0103,4564.126
2140.62109375,2133.194,2138.1038,2134.2495,2132.7058,2135.589
11726.716796875,12088.435,12421.291,12780.158,13085.617,13357.965
7867.0791015625,8311.817,8737.371,9206.731,9592.834,9783.486
1328.47705078125,1342.2122,1350.5253,1361.4055,1358.0437,1404.2329
6193.6982421875,6142.2183,6172.865,6256.6694,6142.6177,6111.69
10862.9814453125,11254.43,11555.517,11847.141,12331.786,12579.325
1639.0694580078125,1744.2811,1870.5535,1992.2856,2083.045,2188.1465
1068.52978515625,1069.9886,1072.3883,1067.5996,1068.5865,1067.8656
9759.380859375,10201.016,10525.426,10868.7295,11381.38,11610.767
14035.5078125,15055.336,16060.412,17059.922,17981.586,18411.166
8103.62890625,8425.947,8825.344,9195.537,9321.943,9537.436
1811.945556640625,1914.0608,2016.7427,2115.152,2226.301,2297.8828
2054.23193359375,2225.6084,2422.7249,2615.193,2791.133,2994.2651
7654.724609375,7876.953,8115.556,8201.657,8308.431,8509.418
3602.5908203125,3905.5293,4139.213,4359.5054,4729.506,5038.416
